3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,7.500000000000000000e-01,5.700000000000000000e+01,1.425000000000000000e+01,1.446331565999999924e+01,4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,5.700000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,5.700000000000000000e+01,0.000000000000000000e+00,1.425000000000000000e+01,0.000000000000000000e+00,1.446331565999999924e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,3.332999999999999852e-01,3.000000000000000000e+00,9.714286148999999426e+00,3.238095383000000105e+00,3.299831646000000340e+00,6.285714567000000308e+00,2.095238189000000251e+00,1.699673170999999927e+00,4.571428776000000305e+00,1.523809592000000102e+00,9.428090420000000416e-01,1.714285791000000003e+00,5.714285970000000381e-01,8.164965809999998880e-01,8.000000357999999423e+00,2.666666785999999956e+00,3.091206165000000006e+00,1.000000000000000000e+00,1.142857194000000076e+00,1.142857194000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,9.714286148999999426e+00,0.000000000000000000e+00,3.238095383000000105e+00,0.000000000000000000e+00,6.285714567000000308e+00,0.000000000000000000e+00,2.095238189000000251e+00,0.000000000000000000e+00,4.571428776000000305e+00,0.000000000000000000e+00,1.523809592000000102e+00,0.000000000000000000e+00,1.714285791000000003e+00,0.000000000000000000e+00,5.714285970000000381e-01,0.000000000000000000e+00,8.000000357999999423e+00,0.000000000000000000e+00,2.666666785999999956e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.142857194000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.238095383000000105e+00,1.885618167000000067e+00,3.238095383000000105e+00,1.885618167000000067e+00,2.095238189000000251e+00,9.712418560000000145e-01,2.095238189000000251e+00,9.712418560000000145e-01,1.523809592000000102e+00,5.387480479999999794e-01,1.523809592000000102e+00,5.387480479999999794e-01,5.714285970000000381e-01,4.665694959999999725e-01,5.714285970000000381e-01,4.665694959999999725e-01,2.666666785999999956e+00,1.766403601999999795e+00,2.666666785999999956e+00,1.766403601999999795e+00,4.000000000000000000e+00,3.000000000000000000e+00,7.500000000000000000e-01,1.270000000000000000e+02,3.175000000000000000e+01,6.533567172999999784e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,1.270000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,1.270000000000000000e+02,0.000000000000000000e+00,3.175000000000000000e+01,0.000000000000000000e+00,6.533567172999999784e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.000000178999999711e+00,1.333333392999999978e+00,4.714045210000000208e-01,3.428571582000000006e+00,1.142857194000000076e+00,0.000000000000000000e+00,6.285714567000000308e+00,2.095238189000000251e+00,4.714045210000000208e-01,1.714285791000000003e+00,5.714285970000000381e-01,8.164965809999998880e-01,1.714285791000000003e+00,5.714285970000000381e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.142857194000000076e+00,1.142857194000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.000000178999999711e+00,0.000000000000000000e+00,1.333333392999999978e+00,0.000000000000000000e+00,3.428571582000000006e+00,0.000000000000000000e+00,1.142857194000000076e+00,0.000000000000000000e+00,6.285714567000000308e+00,0.000000000000000000e+00,2.095238189000000251e+00,0.000000000000000000e+00,1.714285791000000003e+00,0.000000000000000000e+00,5.714285970000000381e-01,0.000000000000000000e+00,1.714285791000000003e+00,0.000000000000000000e+00,5.714285970000000381e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.142857194000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.333333392999999978e+00,2.693740239999999897e-01,1.333333392999999978e+00,2.693740239999999897e-01,1.142857194000000076e+00,0.000000000000000000e+00,1.142857194000000076e+00,0.000000000000000000e+00,2.095238189000000251e+00,2.693740239999999897e-01,2.095238189000000251e+00,2.693740239999999897e-01,5.714285970000000381e-01,4.665694959999999725e-01,5.714285970000000381e-01,4.665694959999999725e-01,5.714285970000000381e-01,0.000000000000000000e+00,5.714285970000000381e-01,0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,1.428999999999999992e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.428999999999999992e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.428999999999999992e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.517158101007973769e+00,1.300929644091877835e+00,5.546917288721704420e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612277265484687305e+00,7.408506784660457978e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,2.250000000000000000e+01,4.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,0.000000000000000000e+00,2.250000000000000000e+01,0.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.666999999999999871e-01,3.000000000000000000e+00,1.100000000000000000e+01,3.666666666999999880e+00,1.699673170999999927e+00,5.000000000000000000e+00,1.666666667000000102e+00,4.714045210000000208e-01,2.300000000000000000e+01,7.666666667000000324e+00,3.771236166000000001e+00,9.000000000000000000e+00,3.000000000000000000e+00,4.242640686999999744e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,3.666666666999999880e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.666666667000000102e+00,0.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,7.666666667000000324e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.666666666999999880e+00,1.699673170999999927e+00,3.666666666999999880e+00,1.699673170999999927e+00,1.666666667000000102e+00,4.714045210000000208e-01,1.666666667000000102e+00,4.714045210000000208e-01,7.666666667000000324e+00,3.771236166000000001e+00,7.666666667000000324e+00,3.771236166000000001e+00,3.000000000000000000e+00,4.242640686999999744e+00,3.000000000000000000e+00,4.242640686999999744e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.666999999999999871e-01,7.000000000000000000e+00,1.028571475000000035e+01,1.469387820999999983e+00,6.776309270000000495e-01,1.028571475000000035e+01,1.469387820999999983e+00,6.776309270000000495e-01,8.571428955000000016e+00,1.224489850999999963e+00,1.245399697999999944e+00,8.571428949999999602e-01,1.224489849999999963e-01,5.248906589999999817e-01,4.285714476999999967e+00,6.122449250000000509e-01,5.624291339999999417e-01,2.000000000000000000e+00,8.571428949999999602e-01,4.285714480000000215e-01,2.500000000000000000e-01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.028571475000000035e+01,0.000000000000000000e+00,1.469387820999999983e+00,0.000000000000000000e+00,1.028571475000000035e+01,0.000000000000000000e+00,1.469387820999999983e+00,0.000000000000000000e+00,8.571428955000000016e+00,0.000000000000000000e+00,1.224489850999999963e+00,0.000000000000000000e+00,8.571428949999999602e-01,0.000000000000000000e+00,1.224489849999999963e-01,0.000000000000000000e+00,4.285714476999999967e+00,0.000000000000000000e+00,6.122449250000000509e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.571428949999999602e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166700000000000070e+00,3.726779960000000114e-01,1.714285791000000003e+00,2.857142980000000332e-01,1.523809592000000102e+00,2.129588649999999972e-01,1.714285791000000003e+00,2.857142980000000332e-01,1.523809592000000102e+00,2.129588649999999972e-01,1.428571492000000109e+00,8.571428949999999602e-01,1.190476244000000072e+00,5.812645789999999479e-01,1.428571490000000166e-01,3.194382969999999822e-01,1.428571490000000166e-01,3.194382969999999822e-01,7.142857459999999437e-01,3.955535350000000117e-01,6.190476470000000342e-01,3.466719149999999972e-01,4.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,1.530000000000000000e+02,3.825000000000000000e+01,6.495190527999999297e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.530000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.530000000000000000e+02,0.000000000000000000e+00,3.825000000000000000e+01,0.000000000000000000e+00,6.495190527999999297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.428999999999999992e-01,9.000000000000000000e+00,1.371428633000000019e+01,1.523809592000000102e+00,8.498365859999998939e-01,1.200000054000000027e+01,1.333333392999999978e+00,9.718253159999999946e-01,1.000000044999999993e+01,1.111111160999999958e+00,1.116652846999999893e+00,2.857142985000000124e+01,3.174603316999999869e+00,1.501192941000000047e+01,5.142857373000000010e+00,5.714285970000000381e-01,1.154700537999999943e+00,1.000000000000000000e+00,2.857142980000000332e-01,2.857142980000000332e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.371428633000000019e+01,0.000000000000000000e+00,1.523809592000000102e+00,0.000000000000000000e+00,1.200000054000000027e+01,0.000000000000000000e+00,1.333333392999999978e+00,0.000000000000000000e+00,1.000000044999999993e+01,0.000000000000000000e+00,1.111111160999999958e+00,0.000000000000000000e+00,2.857142985000000124e+01,0.000000000000000000e+00,3.174603316999999869e+00,0.000000000000000000e+00,5.142857373000000010e+00,0.000000000000000000e+00,5.714285970000000381e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.857142980000000332e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.285700000000000065e+00,4.517539509999999869e-01,1.959183761000000024e+00,7.998334209999999889e-01,1.551020476999999786e+00,5.032174919999999885e-01,1.714285791000000003e+00,9.658906200000000331e-01,1.306122506999999988e+00,5.886614589999999980e-01,1.428571492000000109e+00,1.069045014999999932e+00,1.040816372999999961e+00,6.944775629999999644e-01,4.081632835999999820e+00,9.534610433999999302e+00,4.040816506999999724e+00,9.550148652000000737e+00,7.346939099999999501e-01,6.631868380000000007e-01,6.530612540000000354e-01,6.950770259999999867e-01,1.100000000000000000e+01,1.000000000000000000e+01,9.091000000000000192e-01,2.910000000000000000e+02,2.645449999999999946e+01,1.479781086999999928e+01,5.500000000000000000e+00,3.500000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,9.444500000000000117e-01,5.555000000000000215e-02,1.455000000000000000e+02,9.450000000000000000e+01,1.833299999999999930e+00,8.975274679999999394e-01,1.833299999999999930e+00,8.975274679999999394e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.850000000000000000e+01,4.335416166000000260e+01,2.036111667000000125e+01,1.546993243999999912e+01,2.913941138000000208e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.666999999999999871e-01,1.000000000000000000e+01,1.714285791000000003e+01,1.714285791000000003e+00,2.408318915999999810e+00,1.428571492000000021e+01,1.428571492000000109e+00,1.565247583999999970e+00,1.600000071999999918e+01,1.600000071999999829e+00,1.600000000000000089e+00,2.285714388000000152e+00,2.285714389999999874e-01,6.633249580000000201e-01,1.057142903999999994e+01,1.057142903999999994e+00,1.732772345000000103e+00,2.000000000000000000e+00,1.714285791000000003e+00,8.571428949999999602e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.714285791000000003e+01,0.000000000000000000e+00,1.714285791000000003e+00,0.000000000000000000e+00,1.428571492000000021e+01,0.000000000000000000e+00,1.428571492000000109e+00,0.000000000000000000e+00,1.600000071999999918e+01,0.000000000000000000e+00,1.600000071999999829e+00,0.000000000000000000e+00,2.285714388000000152e+00,0.000000000000000000e+00,2.285714389999999874e-01,0.000000000000000000e+00,1.057142903999999994e+01,0.000000000000000000e+00,1.057142903999999994e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.714285791000000003e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666700000000000070e+00,4.714045210000000208e-01,2.857142984999999857e+00,1.475422293000000051e+00,2.000000089000000258e+00,1.502831860999999991e+00,2.380952487000000062e+00,1.162529157999999896e+00,1.523809592000000102e+00,7.853534879999999330e-01,2.666666785999999956e+00,1.463075445999999946e+00,1.619047691000000011e+00,7.126966770000000562e-01,3.809523980000000254e-01,5.387480479999999794e-01,1.904761990000000127e-01,2.693740239999999897e-01,1.761904840999999999e+00,1.074334730999999987e+00,1.119047668999999967e+00,5.856368770000000001e-01,9.000000000000000000e+00,8.000000000000000000e+00,8.889000000000000234e-01,3.120000000000000000e+02,3.466669999999999874e+01,2.687005768999999944e+01,9.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,8.889000000000000234e-01,0.000000000000000000e+00,3.120000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,8.889000000000000234e-01,0.000000000000000000e+00,3.120000000000000000e+02,0.000000000000000000e+00,3.466669999999999874e+01,0.000000000000000000e+00,2.687005768999999944e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.666999999999999871e-01,8.000000000000000000e+00,9.714286148999999426e+00,1.214285768999999959e+00,5.994789400000000157e-01,6.285714567000000308e+00,7.857143209999999378e-01,6.959705449999999960e-01,8.000000357999999423e+00,1.000000044999999949e+00,6.614378279999999499e-01,4.000000178999999711e+00,5.000000220000000439e-01,1.964529205999999917e+00,4.571428776000000305e+00,5.714285970000000381e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.714285970000000381e-01,5.714285970000000381e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,9.714286148999999426e+00,0.000000000000000000e+00,1.214285768999999959e+00,0.000000000000000000e+00,6.285714567000000308e+00,0.000000000000000000e+00,7.857143209999999378e-01,0.000000000000000000e+00,8.000000357999999423e+00,0.000000000000000000e+00,1.000000044999999949e+00,0.000000000000000000e+00,4.000000178999999711e+00,0.000000000000000000e+00,5.000000220000000439e-01,0.000000000000000000e+00,4.571428776000000305e+00,0.000000000000000000e+00,5.714285970000000381e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.714285970000000381e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.333299999999999930e+00,4.714045210000000208e-01,1.619047691000000011e+00,7.678341059999999052e-01,1.190476244000000072e+00,3.466719149999999972e-01,1.047619094000000084e+00,6.933438299999999943e-01,7.619047959999999398e-01,4.259177290000000227e-01,1.333333392999999978e+00,6.317380839999999775e-01,1.000000044999999949e+00,3.955535350000000117e-01,6.666666960000000586e-01,1.252661621999999975e+00,3.809523980000000254e-01,6.317380839999999775e-01,7.619047959999999398e-01,5.387480479999999794e-01,5.238095470000000420e-01,2.564364310000000202e-01,3.000000000000000000e+00,2.000000000000000000e+00,6.666999999999999593e-01,1.120000000000000000e+02,3.733330000000000126e+01,1.791337178999999935e+01,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.666999999999999593e-01,0.000000000000000000e+00,1.120000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.666999999999999593e-01,0.000000000000000000e+00,1.120000000000000000e+02,0.000000000000000000e+00,3.733330000000000126e+01,0.000000000000000000e+00,1.791337178999999935e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.571428776000000305e+00,1.523809592000000102e+00,4.714045210000000208e-01,1.714285791000000003e+00,5.714285970000000381e-01,0.000000000000000000e+00,2.000000089000000258e+00,6.666666960000000586e-01,6.236095640000000051e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.571428949999999602e-01,2.857142980000000332e-01,4.082482900000000137e-01,1.000000000000000000e+00,2.857142980000000332e-01,2.857142980000000332e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.571428776000000305e+00,0.000000000000000000e+00,1.523809592000000102e+00,0.000000000000000000e+00,1.714285791000000003e+00,0.000000000000000000e+00,5.714285970000000381e-01,0.000000000000000000e+00,2.000000089000000258e+00,0.000000000000000000e+00,6.666666960000000586e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.571428949999999602e-01,0.000000000000000000e+00,2.857142980000000332e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.857142980000000332e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.523809592000000102e+00,2.693740239999999897e-01,1.523809592000000102e+00,2.693740239999999897e-01,5.714285970000000381e-01,0.000000000000000000e+00,5.714285970000000381e-01,0.000000000000000000e+00,6.666666960000000586e-01,3.563483379999999867e-01,6.666666960000000586e-01,3.563483379999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142980000000332e-01,2.332847479999999862e-01,2.857142980000000332e-01,2.332847479999999862e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
